Program,Bug,Technique,ID,Result,Num,TimePerClass
Lang,29f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,12f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,62f,evosuite,1,Pass,0,300
Math,82f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,75f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,65f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,26f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,52f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,53f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,63f,randoopGRT,1,Pass,0,300
Math,76f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,1f,randoopGRTMinusMinCoverageFirst,1,Fail,42,600
Math,89f,randoopGRTMinusInputConstruction,1,Fail,24,600
Math,77f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,63f,evosuite,1,Pass,0,300
Lang,64f,evosuite,1,Pass,0,300
Lang,65f,evosuite,1,Fail,1,300
Lang,1f,evosuite,1,Pass,0,600
Lang,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,3f,evosuite,1,Pass,0,600
Lang,54f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,78f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,4f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,87f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,105f,randoopGRT,1,Pass,0,120
Chart,22f,randoopGRTMinusDynamicTyping,1,Fail,200,600
Lang,4f,evosuite,1,Pass,0,600
Math,30f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,55f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,23f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,5f,evosuite,1,Fail,1,600
Math,88f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,89f,randoopGRTMinusInputConstruction,1,Fail,6,300
Lang,6f,evosuite,1,Pass,0,600
Lang,53f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,64f,randoopGRT,1,Pass,0,300
Math,106f,randoopGRT,1,Pass,0,120
Time,17f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,7f,evosuite,1,Fail,1,600
Lang,8f,evosuite,1,Pass,0,600
Lang,11f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,1f,randoopGRT,1,Pass,0,300
Lang,54f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,9f,evosuite,1,Fail,17,600
Lang,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,21f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,38f,randoop,1,Pass,0,600
Math,90f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,21f,randoop,1,Pass,0,600
Math,2f,randoopGRT,1,Pass,0,300
Lang,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,10f,evosuite,1,Pass,0,600
Time,4f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,7f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Chart,22f,randoopGRTMinusMinCostFirst,1,Fail,42,600
Lang,55f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,3f,randoopGRT,1,Pass,0,300
Time,18f,evosuite,1,Pass,0,120
Time,19f,randoopGRT,1,Pass,0,600
Lang,65f,randoopGRT,1,Fail,8,300
Time,13f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,11f,evosuite,1,Fail,1,600
Math,7f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,33f,randoopGRT,1,Pass,0,600
Lang,12f,evosuite,1,Fail,1,600
Lang,7f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,2f,randoop,1,Pass,0,600
Math,77f,randoopGRTMinusMinCoverageFirst,1,Fail,54,300
Math,18f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,9f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,30f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,90f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,13f,evosuite,1,Pass,0,600
Lang,10f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,1f,randoopGRT,1,Pass,0,600
Lang,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,31f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,14f,evosuite,1,Pass,0,600
Lang,11f,randoopGRTMinusMinCoverageFirst,1,Fail,6,300
Lang,56f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,12f,randoopGRTMinusMinCoverageFirst,1,Fail,58,300
Lang,13f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,14f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,15f,evosuite,1,Pass,0,600
Lang,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,16f,evosuite,1,Fail,2,600
Lang,17f,evosuite,1,Pass,0,600
Math,1f,randoopGRTMinusMinCostFirst,1,Fail,32,300
Lang,19f,evosuite,1,Fail,7,600
Time,2f,evosuite,1,Fail,3,300
Time,18f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,20f,randoopGRT,1,Pass,0,600
Lang,57f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,2f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,63f,randoop,1,Pass,0,120
Lang,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,5f,randoopGRT,1,Pass,0,300
Lang,65f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,3f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,49f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,49f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,20f,evosuite,1,Pass,0,600
Lang,21f,evosuite,1,Pass,0,600
Lang,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,12f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,49f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,79f,randoopGRTMinusInputConstruction,1,Fail,2,120
Lang,22f,evosuite,1,Pass,0,600
Chart,23f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,56f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,57f,randoopGRTMinusInputConstruction,1,Fail,6,300
Lang,23f,evosuite,1,Fail,1,600
Lang,24f,evosuite,1,Fail,1,600
Lang,63f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,68f,randoopGRTMinusMinCoverageFirst,1,Fail,2,600
Chart,10f,randoop,1,Fail,202,120
Lang,22f,randoop,1,Pass,0,600
Time,1f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,26f,evosuite,1,Pass,0,600
Lang,57f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,12f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,27f,evosuite,1,Fail,2,600
Time,22f,randoopGRT,1,Pass,0,600
Chart,23f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,6f,randoopGRT,1,Pass,0,300
Lang,58f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,5f,randoopGRTMinusInputConstruction,1,Fail,12,600
Lang,31f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,4f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,5f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,21f,randoopGRT,1,Pass,0,120
Math,80f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,103f,randoopGRT,1,Fail,10,600
Math,91f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,28f,evosuite,1,Pass,0,600
Lang,9f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Chart,15f,randoop,1,Fail,2,120
Time,23f,randoopGRT,1,Pass,0,600
Lang,58f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,4f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,6f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,92f,randoopGRTMinusInputConstruction,1,Fail,100,600
Math,92f,randoopGRT,1,Fail,108,600
Math,5f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,35f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,39f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,59f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,29f,evosuite,1,Broken,-,600
Lang,30f,evosuite,1,Pass,0,600
Lang,32f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,31f,evosuite,1,Pass,0,600
Lang,32f,evosuite,1,Fail,4,600
Lang,65f,randoop,1,Pass,0,600
Time,20f,evosuite,1,Pass,0,120
Math,87f,randoopGRT,1,Pass,0,300
Math,7f,randoopGRT,1,Pass,0,300
Math,17f,randoopGRT,1,Pass,0,120
Math,84f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,81f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,33f,evosuite,1,Fail,1,600
Lang,59f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,22f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,26f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,23f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,3f,randoopGRT,1,Pass,0,600
Time,22f,evosuite,1,Pass,0,120
Lang,22f,randoopGRT,1,Pass,0,120
Lang,34f,evosuite,1,Pass,0,600
Lang,24f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,10f,randoopGRT,1,Fail,2,120
Lang,35f,evosuite,1,Fail,2,600
Time,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,19f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,53f,randoop,1,Pass,0,600
Time,14f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,36f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,21f,randoopGRT,1,Pass,0,300
Lang,26f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,24f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,39f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,22f,randoopGRT,1,Pass,0,300
Math,2f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,36f,evosuite,1,Fail,1,600
Math,85f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,60f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,37f,evosuite,1,Fail,1,600
Chart,11f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,54f,randoopGRT,1,Fail,2,600
Time,2f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,27f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,62f,randoopGRT,1,Pass,0,600
Lang,4f,randoopGRT,1,Pass,0,600
Math,37f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,3f,randoop,1,Pass,0,600
Lang,38f,evosuite,1,Pass,0,600
Lang,5f,randoopGRT,1,Pass,0,600
Math,66f,randoopGRTMinusDynamicTyping,1,Fail,4,120
Lang,39f,evosuite,1,Fail,2,600
Time,3f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,40f,evosuite,1,Pass,0,600
Math,84f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,6f,randoopGRT,1,Pass,0,600
Math,7f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,8f,randoopGRT,1,Pass,0,300
Lang,7f,randoopGRT,1,Pass,0,600
Math,11f,randoopGRT,1,Pass,0,600
Chart,6f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,39f,randoop,1,Pass,0,600
Lang,8f,randoopGRT,1,Pass,0,600
Lang,63f,randoopGRT,1,Pass,0,600
Lang,28f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,29f,randoopGRTMinusMinCoverageFirst,1,Broken,-,300
Math,8f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,8f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,91f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,61f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,85f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,24f,randoopGRTMinusDynamicTyping,1,Fail,70,120
Lang,41f,evosuite,1,Fail,4,600
Lang,36f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,42f,evosuite,1,Pass,0,600
Lang,60f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,81f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,24f,randoopGRTMinusMinCoverageFirst,1,Fail,1116,600
Lang,9f,randoopGRT,1,Pass,0,600
Math,93f,randoopGRTMinusInputConstruction,1,Fail,2,120
Math,66f,randoop,1,Fail,2,120
Math,45f,randoopGRT,1,Pass,0,120
Lang,10f,randoopGRT,1,Pass,0,600
Lang,4f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,11f,randoop,1,Fail,20,120
Math,54f,randoop,1,Fail,4,600
Chart,12f,randoop,1,Pass,0,120
Chart,25f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,33f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,43f,evosuite,1,Pass,0,600
Lang,44f,evosuite,1,Pass,0,600
Lang,11f,randoopGRT,1,Fail,17,600
Lang,34f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,7f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,23f,randoopGRT,1,Pass,0,300
Lang,12f,randoopGRT,1,Broken,-,600
Math,46f,randoopGRT,1,Pass,0,120
Math,13f,randoopGRTMinusInputConstruction,1,Fail,10,600
Lang,45f,evosuite,1,Fail,1,600
Lang,46f,evosuite,1,Fail,1,600
Lang,14f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,30f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,40f,randoop,1,Pass,0,600
Lang,15f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,13f,randoopGRT,1,Pass,0,600
Lang,31f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,25f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,32f,randoopGRTMinusMinCoverageFirst,1,Fail,2,300
Math,86f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,41f,randoop,1,Pass,0,600
Lang,61f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,4f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,47f,evosuite,1,Fail,2,600
Lang,49f,evosuite,1,Fail,1,600
Chart,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,5f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,33f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,103f,randoop,1,Fail,158,600
Math,42f,randoop,1,Pass,0,600
Lang,50f,evosuite,1,Pass,0,600
Math,82f,randoopGRT,1,Pass,0,300
Lang,51f,evosuite,1,Pass,0,600
Lang,37f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,10f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,83f,randoopGRT,1,Pass,0,300
Math,94f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,10f,randoopGRT,1,Pass,0,300
Lang,38f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,95f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,13f,randoop,1,Pass,0,120
Math,96f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,1f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,3f,randoopGRT,1,Pass,0,120
Lang,14f,randoopGRT,1,Pass,0,600
Time,6f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,43f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,52f,evosuite,1,Fail,1,600
Chart,7f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,10f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,96f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,68f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,11f,randoopGRT,1,Pass,0,300
Lang,63f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,14f,randoopGRTMinusInputConstruction,1,Fail,14,600
Math,12f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,53f,evosuite,1,Pass,0,600
Math,68f,randoop,1,Fail,14,120
Lang,54f,evosuite,1,Pass,0,600
Lang,61f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,69f,randoop,1,Pass,0,120
Lang,55f,evosuite,1,Pass,0,600
Lang,64f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,35f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,64f,randoopGRT,1,Pass,0,600
Lang,36f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,89f,randoopGRTMinusDynamicTyping,1,Fail,4,120
Time,19f,randoopGRTMinusInputConstruction,1,Fail,4,300
Time,1f,randoopGRT,1,Pass,0,120
Lang,37f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,38f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,39f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,68f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,43f,randoop,1,Pass,0,600
Lang,40f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,104f,randoopGRT,1,Fail,10,600
Time,13f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,1f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,11f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,40f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,12f,randoopGRT,1,Pass,0,300
Math,44f,randoop,1,Pass,0,600
Chart,22f,randoopGRTMinusMinCoverageFirst,1,Fail,106,300
Lang,41f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,8f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,32f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,56f,evosuite,1,Pass,0,600
Chart,2f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,9f,evosuite,1,Fail,16,120
Lang,15f,randoopGRT,1,Pass,0,600
Lang,16f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,57f,evosuite,1,Fail,2,600
Time,9f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,74f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Chart,23f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,16f,randoopGRT,1,Pass,0,600
Time,6f,randoopGRT,1,Pass,0,120
Chart,24f,randoopGRTMinusMinCoverageFirst,1,Fail,304,300
Lang,58f,evosuite,1,Fail,1,600
Lang,57f,randoopGRTMinusMinCoverageFirst,1,Fail,32,600
Math,15f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,58f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,59f,evosuite,1,Fail,2,600
Chart,18f,randoopGRTMinusInputConstruction,1,Fail,110,600
Math,97f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,43f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,10f,evosuite,1,Pass,0,120
Lang,12f,randoopGRTMinusMinCoverageFirst,1,Fail,26,120
Math,75f,randoopGRTMinusMinCoverageFirst,1,Fail,18,600
Math,93f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,76f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,28f,randoop,1,Pass,0,600
Math,98f,randoopGRTMinusInputConstruction,1,Fail,4,120
Math,6f,randoopGRTMinusMinCoverageFirst,1,Fail,4,600
Math,6f,randoopGRTMinusDynamicTyping,1,Fail,4,600
Math,90f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,14f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,5f,randoop,1,Pass,0,120
Math,22f,randoopGRTMinusInputConstruction,1,Fail,88,600
Math,50f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,77f,randoopGRTMinusMinCoverageFirst,1,Fail,136,600
Math,87f,randoop,1,Pass,0,120
Math,88f,randoop,1,Pass,0,300
Math,88f,randoop,1,Pass,0,120
Lang,3f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,35f,randoopGRTMinusMinCoverageFirst,1,Fail,6,120
Lang,10f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,94f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,20f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,5f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,99f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,19f,randoopGRTMinusInputConstruction,1,Fail,12,600
Chart,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,27f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,6f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,38f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,8f,randoopGRT,1,Pass,0,120
Math,25f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,11f,randoopGRT,1,Pass,0,120
Math,95f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,14f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,101f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,12f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,1f,randoopGRTMinusDynamicTyping,1,Fail,46,120
Math,102f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,24f,randoopGRTMinusMinCostFirst,1,Fail,220,600
Lang,53f,randoopGRTMinusDynamicTyping,1,Fail,12,600
Math,23f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,91f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,13f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,4f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,20f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,73f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,64f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,23f,randoopGRT,1,Pass,0,300
Math,92f,randoopGRTMinusDynamicTyping,1,Fail,12,120
Math,24f,randoopGRT,1,Pass,0,300
Math,103f,randoopGRTMinusInputConstruction,1,Fail,34,120
Lang,11f,randoopGRTMinusMinCoverageFirst,1,Broken,-,600
Math,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,24f,randoop,1,Fail,64,120
Math,11f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,7f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,48f,randoopGRT,1,Pass,0,120
Chart,20f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,46f,randoop,1,Pass,0,600
Math,93f,randoopGRTMinusDynamicTyping,1,Fail,4,120
Math,28f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,94f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,89f,randoop,1,Fail,12,120
Math,25f,randoopGRT,1,Pass,0,300
Math,90f,randoop,1,Fail,10,120
Math,104f,randoopGRTMinusInputConstruction,1,Fail,12,120
Chart,12f,randoopGRT,1,Pass,0,120
Time,22f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,26f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,13f,randoopGRT,1,Pass,0,120
Chart,9f,evosuite,1,Pass,0,300
Lang,35f,randoopGRT,1,Pass,0,600
Lang,12f,randoopGRTMinusMinCoverageFirst,1,Fail,140,600
Chart,13f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,50f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,36f,randoopGRT,1,Pass,0,600
Math,105f,randoopGRTMinusDynamicTyping,1,Fail,18,600
Math,24f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,21f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,96f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,14f,randoopGRT,1,Pass,0,120
Chart,22f,randoopGRTMinusInputConstruction,1,Fail,176,600
Math,7f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,44f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,13f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,23f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,91f,randoop,1,Pass,0,120
Time,24f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,105f,randoopGRTMinusInputConstruction,1,Fail,2,120
Chart,23f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,94f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,59f,randoopGRT,1,Fail,2,600
Math,27f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Time,2f,randoopGRT,1,Pass,0,120
Chart,24f,randoopGRTMinusInputConstruction,1,Fail,216,600
Math,19f,randoopGRT,1,Pass,0,600
Time,15f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,3f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,25f,randoop,1,Pass,0,120
Math,106f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,14f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,88f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,92f,randoop,1,Fail,10,120
Math,52f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,20f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,105f,randoopGRT,1,Pass,0,600
Lang,8f,randoopGRTMinusDynamicTyping,1,Pass,0,600
